radio_cens,Casa Tipo A,Casa Tipo B,Casilla,Departamento,Local no construido para habitación,Pieza en hotel familiar o pensión,Pieza en inquilinato,Rancho,Total,Vivienda móvil
820700715,5,13,0,0,0,0,0,0,18,0
820700716,1,2,0,0,0,0,0,0,3,0
820700717,0,2,0,0,0,0,0,0,2,0
820700718,4,9,0,0,0,0,0,0,13,0
820770101,11,55,0,0,0,0,0,7,73,0
820770102,8,37,2,0,0,0,0,13,60,0
820770103,96,229,0,0,0,0,6,4,335,0
820770104,8,78,4,0,0,0,0,13,103,0
820770105,21,56,4,0,0,0,0,2,84,1
820770106,42,181,0,0,0,0,0,2,225,0
820770107,39,194,0,0,0,0,0,0,233,0
820770201,24,78,0,0,0,0,0,0,103,1
820770202,41,74,1,0,0,0,0,17,134,1
820770203,62,193,0,2,1,0,6,1,265,0
820770204,12,118,1,0,1,0,0,4,141,5
820770205,3,51,0,0,0,0,0,8,62,0
820770206,92,222,1,0,0,2,5,3,325,0
820770207,78,200,0,1,2,0,6,8,295,0
820770301,21,74,2,0,0,0,2,3,102,0
820770302,11,119,2,0,0,0,0,1,133,0
820770303,13,196,1,0,0,0,0,0,210,0
820770304,10,207,0,0,0,1,4,1,223,0
820770305,12,157,0,1,0,0,0,2,172,0
820770306,1,55,5,0,0,0,0,2,63,0
820770307,12,34,0,0,0,0,1,0,47,0
820770308,4,277,4,0,0,0,0,1,286,0
820770309,13,70,2,0,0,0,0,0,86,1
820770310,17,38,2,0,0,0,0,2,59,0
820770311,8,60,0,0,0,0,0,2,70,0
820770312,11,35,0,0,0,0,0,0,46,0
820770313,11,109,0,0,0,0,0,0,120,0
820770314,15,48,0,0,1,0,2,0,66,0
820770315,10,20,1,1,0,0,0,0,32,0
820770316,1,114,0,0,0,0,1,1,117,0
820770317,13,84,0,0,0,0,0,0,97,0
820770401,8,37,1,0,0,0,0,0,46,0
820770402,1,20,0,0,0,0,0,0,21,0
820770403,6,21,0,0,0,0,0,1,28,0
820770404,0,46,0,0,0,0,1,0,47,0
820770405,0,4,0,0,0,0,0,0,4,0
820770406,2,7,0,0,0,0,0,0,9,0
820770407,4,25,0,0,0,0,0,0,29,0
820770408,3,23,0,0,0,0,0,0,26,0
820770409,0,0,0,0,0,0,0,0,0,0
820840101,3,32,9,0,0,0,0,2,46,0
820840102,43,39,2,0,0,0,0,2,86,0
820840103,21,52,3,0,0,0,0,5,81,0
820840201,1,40,15,0,1,0,3,2,62,0
820840202,15,62,2,0,0,0,1,2,82,0
820840203,6,28,0,0,3,0,0,0,37,0
820840204,14,32,3,0,0,0,0,2,51,0
820840205,7,4,0,0,0,0,0,0,11,0
820840206,13,38,4,0,1,1,0,5,62,0
820840207,2,0,0,0,0,0,0,0,2,0
820840208,9,5,0,2,0,0,1,0,17,0
820840209,14,11,1,0,0,0,0,5,33,2
820840210,5,18,0,0,1,0,0,0,24,0
820840211,8,53,2,0,0,0,0,1,64,0
820840212,8,39,0,0,0,0,0,0,47,0
820840213,2,5,0,0,0,0,0,0,7,0
820840214,4,28,0,2,0,0,0,0,35,1
820840301,5,53,10,0,0,0,0,13,81,0
820840302,14,103,5,2,0,0,1,2,127,0
820840303,17,22,11,6,0,0,1,1,58,0
820840304,4,13,1,0,0,0,0,0,18,0
820840305,11,27,3,2,1,0,2,2,48,0
820840306,26,24,5,1,0,0,1,0,57,0
820840307,30,45,0,0,0,0,0,1,76,0
820840308,11,80,38,0,0,0,0,44,174,1
820840309,11,7,2,0,0,0,0,0,20,0
820840310,13,48,1,1,0,0,0,1,64,0
820840311,15,76,13,0,0,0,0,13,117,0
820840401,1,15,0,0,0,0,0,1,17,0
820840402,3,1,0,0,0,0,0,0,4,0
820840403,2,0,0,1,0,0,0,0,3,0
820840404,9,1,0,0,0,0,0,0,10,0
820840405,0,2,0,0,0,0,0,0,2,0
820840406,1,1,0,0,0,0,0,0,2,0
820840407,1,1,0,0,0,0,0,0,2,0
820840408,3,6,0,0,0,0,0,0,9,0
820840409,2,0,0,0,0,0,0,1,3,0
820840410,0,1,0,0,0,0,0,0,1,0
820840411,4,3,0,0,0,0,0,0,7,0
820840412,11,3,1,0,0,0,0,1,16,0
820840413,11,14,0,0,0,0,0,0,25,0
820840414,3,0,0,0,0,0,0,0,3,0
820840415,6,9,0,0,0,0,0,0,15,0
820840416,2,0,0,0,0,0,0,0,2,0
820840417,0,0,0,0,0,0,0,0,0,0
820840418,0,1,0,0,0,0,0,0,1,0
820840419,0,0,0,0,0,0,0,0,0,0
820840420,5,0,0,2,0,0,1,0,8,0
820840421,1,51,16,0,0,0,0,56,124,0
820840422,5,4,0,0,0,0,0,2,11,0
820840501,10,12,8,0,0,0,0,0,30,0
820840502,13,32,0,0,0,0,5,5,55,0
820840503,8,9,0,0,0,0,0,0,17,0
820840504,6,0,0,0,0,0,0,0,6,0
820840505,12,5,0,0,0,0,0,3,20,0
820840506,3,2,0,1,0,0,0,0,6,0
820840507,4,1,0,0,0,0,0,0,5,0
820840508,5,0,0,0,0,0,0,0,5,0
820840509,1,4,0,0,0,0,0,0,5,0
820840510,0,1,0,0,0,0,0,0,1,0
820840511,0,2,0,2,0,0,0,0,4,0
820840512,0,4,0,0,0,0,0,0,4,0
820840513,2,0,0,0,0,0,0,0,2,0
820840514,7,2,0,4,0,0,0,0,13,0
820840515,0,0,0,0,0,0,0,0,0,0
820840516,0,0,0,0,0,0,0,0,0,0
820840517,3,4,0,0,0,0,0,0,7,0
820840518,2,0,0,2,0,0,0,0,4,0
820840519,0,1,0,0,0,0,0,0,1,0
820840601,0,1,0,5,0,0,0,4,10,0
820840602,2,0,0,1,0,0,0,0,3,0
820840603,0,1,0,4,0,0,0,0,5,0
820840604,22,46,4,2,0,0,0,1,75,0
820840605,16,65,45,0,0,0,0,2,128,0
820840606,9,6,0,0,0,0,0,0,15,0
820840607,0,0,0,2,0,0,0,0,2,0
820840608,0,0,0,3,0,0,0,0,3,0
820840609,0,0,0,2,0,0,0,0,2,0
820840610,4,0,0,0,0,0,0,0,4,0
820840611,6,2,0,0,0,0,0,0,8,0
820840612,7,4,0,0,0,0,0,0,11,0
820840613,5,2,0,0,0,0,0,0,7,0
820840614,4,5,3,1,0,0,0,0,13,0
820840615,5,13,2,0,0,0,0,0,20,0
820840616,26,8,9,1,0,0,0,1,45,0
820840617,8,9,2,0,0,0,0,0,19,0
820840618,7,4,0,1,0,0,0,0,12,0
820840619,6,4,0,0,0,0,0,0,10,0
820840620,0,0,0,7,0,0,0,0,7,0
820840621,0,0,0,0,0,0,0,0,0,0
820840622,0,0,0,1,0,0,0,0,1,0
820840623,31,31,6,1,0,0,1,1,71,0
820840624,0,0,1,0,0,0,0,2,3,0
820840701,14,11,5,0,0,0,0,1,31,0
820840702,20,26,5,0,0,0,0,0,51,0
820840703,15,13,3,3,0,0,0,0,34,0
820840704,18,20,6,0,0,0,0,1,45,0
820840705,34,4,0,2,0,0,0,0,40,0
820840706,31,72,12,4,0,0,0,1,120,0
820840707,12,31,4,0,0,0,0,0,47,0
820840708,4,6,2,0,0,0,0,2,14,0
820840709,3,8,3,3,0,0,0,0,17,0
820840710,6,0,0,2,0,0,0,0,9,1
820840711,1,0,0,0,0,0,0,0,1,0
820840712,0,1,0,0,0,0,0,0,1,0
820840713,0,0,0,0,0,0,0,0,0,0
820840714,0,4,1,0,0,0,0,0,5,0
820840715,4,0,0,0,0,0,0,0,4,0
820840716,0,1,0,0,0,0,0,0,1,0
820840717,8,16,10,1,0,0,1,0,36,0
820840718,7,23,7,0,0,0,0,3,40,0
820840719,0,0,0,0,0,0,0,0,0,0
820840720,2,0,0,0,0,0,0,0,2,0
820840721,15,59,9,0,0,0,0,6,89,0
820840722,4,18,11,0,0,0,0,33,66,0
820840723,6,9,1,46,0,0,0,4,66,0
820840724,3,7,2,0,0,0,0,3,15,0
820840801,3,1,0,2,0,0,0,0,6,0
820840802,7,2,0,0,0,0,0,0,9,0
820840803,2,0,0,0,0,0,0,0,2,0
820840804,6,0,0,0,0,0,0,0,6,0
820840805,3,1,0,2,0,0,0,0,6,0
820840806,3,3,0,5,0,0,0,0,11,0
820840807,13,1,3,0,0,0,0,1,18,0
820840808,2,0,0,2,0,0,0,0,4,0
820840809,0,2,0,0,0,1,0,0,3,0
820840810,1,7,2,0,0,0,0,7,17,0
820840811,8,71,88,0,0,0,0,55,222,0
820840901,2,0,0,1,0,0,0,4,7,0
820840902,9,1,2,2,0,0,0,0,14,0
820840903,0,3,0,0,0,0,0,0,3,0
820840904,0,0,0,0,0,3,0,0,3,0
820840905,3,0,0,1,0,0,0,0,4,0
820840906,2,1,0,1,0,0,0,0,4,0
820840907,6,59,24,0,0,0,0,2,91,0
820840908,12,7,1,0,0,0,0,0,20,0
820840909,0,0,0,3,0,0,0,0,3,0
820840910,0,2,0,0,0,0,0,0,2,0
820840911,5,0,0,0,0,0,0,0,5,0
820841001,17,70,16,0,0,0,1,19,123,0
820841002,27,59,27,0,0,0,0,7,120,0
820841003,8,3,0,0,0,0,0,0,11,0
820841004,19,79,6,0,0,0,0,8,112,0
820841005,17,56,9,0,0,0,0,18,100,0
820841006,25,81,7,0,0,0,0,29,142,0
820841007,27,99,11,2,3,6,0,29,177,0
820841008,8,13,0,0,0,0,0,0,21,0
820841009,5,52,6,0,0,0,1,9,73,0
820841010,25,26,7,6,0,0,0,2,66,0
820841011,29,51,9,0,1,0,0,5,95,0
820841012,12,67,4,6,0,0,0,5,94,0
820841013,6,20,7,0,0,0,0,10,43,0
820841014,5,29,8,0,0,0,0,10,52,0
820841015,1,19,3,1,0,0,0,6,30,0
820841016,2,10,2,1,0,0,0,0,15,0
820841017,6,21,6,0,0,0,0,8,41,0
820841018,4,26,4,0,0,0,0,1,35,0
820841019,51,95,40,2,0,0,5,39,232,0
820841020,9,44,43,0,0,0,0,24,120,0
820841101,0,0,0,0,0,0,0,0,0,0
820841102,0,1,0,0,0,0,0,0,1,0
820841103,2,4,0,0,0,0,0,0,6,0
820841104,4,0,0,0,0,0,0,0,4,0
820841105,2,12,0,2,0,0,0,0,16,0
820841106,11,10,6,0,0,0,0,0,27,0
820841107,13,12,3,0,0,0,0,0,28,0
820841108,1,1,0,0,0,0,0,0,2,0
820841109,0,1,0,0,0,0,0,0,1,0
820841110,15,8,0,0,0,0,0,2,25,0
820841111,3,0,0,0,0,0,0,0,3,0
820841112,1,2,0,0,0,0,0,0,3,0
820841113,6,1,0,0,0,0,0,0,7,0
820841114,10,19,20,0,0,0,0,4,53,0
820841115,0,2,0,0,0,0,0,0,2,0
820841116,6,0,0,0,0,0,0,0,6,0
820841117,3,3,0,0,0,0,0,0,6,0
820841118,5,2,0,0,0,8,5,0,20,0
820841119,2,9,0,0,0,0,0,0,11,0
820841201,18,23,4,2,0,0,0,0,47,0
820841202,15,19,0,1,0,0,0,0,35,0
820841203,14,14,2,2,0,0,0,0,32,0
820841204,21,13,5,0,0,0,0,0,39,0
820841205,8,12,3,0,0,0,0,0,23,0
820841206,20,52,12,0,0,0,0,15,99,0
820841207,2,11,1,0,0,0,0,1,15,0
820841208,7,3,2,0,0,0,0,0,12,0
820841209,10,12,0,0,0,0,0,1,23,0
820841210,10,12,0,0,0,0,0,0,22,0
820841211,35,3,0,4,0,0,0,0,42,0
820841212,7,5,0,1,0,0,0,0,13,0
820841213,7,11,2,0,0,0,0,5,25,0
820841214,7,2,0,1,0,0,0,0,10,0
820841215,4,10,1,0,0,0,0,0,15,0
820841216,8,3,1,0,0,0,0,0,12,0
820841217,8,9,0,0,0,0,0,0,17,0
820841218,13,51,9,0,0,0,0,1,74,0
820841219,12,13,0,0,0,0,0,0,25,0
820841220,17,11,0,0,0,0,0,0,28,0
820841221,5,15,1,2,0,0,0,5,28,0
820841301,3,1,0,0,0,0,0,4,8,0
820841302,12,42,0,0,0,0,0,19,73,0
820841303,7,28,1,15,0,0,0,8,59,0
820841304,8,100,25,0,0,0,0,31,164,0
820841305,2,3,1,0,0,0,0,0,6,0
820841306,11,7,1,0,0,0,0,2,21,0
820841307,1,6,3,0,0,0,0,3,13,0
820841308,2,9,18,0,0,0,5,12,46,0
820841309,1,6,0,0,0,0,0,0,7,0
820841310,2,3,6,0,0,0,0,2,13,0
820841311,2,1,1,2,0,0,0,0,6,0
820841312,2,1,0,0,1,0,0,0,4,0
820841313,2,4,0,0,0,0,0,0,6,0
820841314,6,2,5,0,0,0,0,1,14,0
820841401,0,2,3,0,0,0,1,0,6,0
820841402,4,16,0,1,0,0,0,0,21,0
820841403,2,3,0,0,0,0,0,1,6,0
820841404,11,1,0,0,0,0,0,0,12,0
820841405,2,1,0,0,0,0,0,0,3,0
820841406,6,0,0,0,0,0,0,0,6,0
820841407,1,0,0,1,0,0,0,0,2,0
820841408,3,0,0,0,0,0,0,0,3,0
820841409,2,0,0,3,0,0,0,0,5,0
820841410,5,2,0,1,0,0,0,0,8,0
820841411,0,3,0,0,0,0,0,0,3,0
820841501,0,1,0,0,0,0,0,0,1,0
820841502,1,0,0,2,0,0,0,0,3,0
820841503,2,0,0,2,0,0,0,0,4,0
820841504,2,2,0,0,0,0,0,0,4,0
820841505,2,0,0,0,1,0,0,0,3,0
820841506,2,1,0,0,0,0,0,0,3,0
820841507,1,0,0,0,0,0,0,0,1,0
820841508,2,8,0,0,0,0,0,0,10,0
820841509,0,2,9,0,1,0,1,3,16,0
820841601,0,1,0,1,0,2,3,0,7,0
820841602,10,0,0,1,0,0,0,0,11,0
820841603,0,1,0,1,0,0,0,0,2,0
820841604,3,3,1,0,0,0,4,0,11,0
820841605,2,0,0,0,0,0,0,0,2,0
820841606,4,0,1,2,0,2,0,0,9,0
820841607,2,2,0,5,0,7,0,0,16,0
820841608,1,0,0,0,0,0,5,0,6,0
820841609,1,0,0,5,0,0,4,0,10,0
820841610,1,2,0,0,0,0,0,0,3,0
820841611,0,1,0,1,0,0,0,0,2,0
820841612,0,2,0,0,0,0,0,0,2,0
820841701,0,3,0,3,0,0,0,0,6,0
820841702,0,0,2,12,0,0,2,0,16,0
820841703,2,2,0,4,0,0,0,0,8,0
820841704,0,0,0,3,0,2,6,0,11,0
820841705,0,0,0,1,0,0,0,0,1,0
820841706,1,0,0,4,0,0,6,0,11,0
820841707,0,1,0,1,0,0,0,0,2,0
820841708,0,0,0,2,0,0,0,0,2,0
820841709,2,0,0,2,0,0,3,0,7,0
820841710,6,3,0,11,0,0,0,0,20,0
820841711,8,1,0,1,0,0,2,0,12,0
820841712,2,0,0,31,0,0,2,0,35,0
820841713,0,0,0,2,0,5,0,0,7,0
820841714,1,1,0,3,0,3,0,0,8,0
820841715,0,0,0,3,0,0,5,0,8,0
820841716,0,1,0,4,0,0,0,0,5,0
820841717,0,0,0,0,0,0,0,0,0,0
820841718,0,0,0,1,0,0,0,0,1,0
820841719,0,0,0,1,0,0,0,0,1,0
820841801,0,0,0,0,0,0,0,0,0,0
820841802,0,0,0,4,0,0,0,0,4,0
820841803,1,0,0,0,0,0,0,0,1,0
820841804,3,0,0,0,0,0,0,0,3,0
820841805,0,0,0,0,0,0,0,0,0,0
820841806,0,0,0,1,0,0,0,0,1,0
820841807,2,0,0,3,0,0,0,0,5,0
820841808,0,0,0,1,0,0,0,0,1,0
820841809,1,0,0,2,0,0,0,0,3,0
820841810,1,0,0,1,0,4,0,0,6,0
820841811,5,0,0,0,0,0,0,0,5,0
820841812,4,0,0,0,0,0,0,0,4,0
820841813,0,2,0,3,0,9,0,0,14,0
820841814,1,0,0,0,0,0,0,0,1,0
820841815,0,0,0,9,0,0,0,0,9,0
820841816,0,0,0,1,0,0,0,0,1,0
820841817,0,0,0,1,0,0,0,0,1,0
820841818,3,0,0,0,0,0,0,0,3,0
820841901,0,0,0,0,0,0,0,0,0,0
820841902,0,0,0,0,0,0,0,0,0,0
820841903,0,0,0,1,0,0,0,0,1,0
820841904,0,0,0,1,0,0,0,0,1,0
820841905,0,0,0,15,1,0,0,0,16,0
820841906,0,0,0,9,0,0,0,0,9,0
820841907,0,0,0,15,0,0,0,0,15,0
820841908,0,0,0,6,0,0,0,0,6,0
820841909,0,0,0,3,0,1,0,0,4,0
820841910,1,0,0,7,0,0,2,0,10,0
820841911,0,0,0,1,0,0,0,0,1,0
820841912,0,0,0,2,0,0,0,0,2,0
820841913,0,0,0,0,0,0,1,0,1,0
820841914,0,0,0,1,0,0,0,0,1,0
820841915,0,0,0,1,0,7,2,0,10,0
820841916,0,0,0,2,0,0,0,0,2,0
820841917,1,0,0,3,0,0,0,0,4,0
820841918,0,0,0,8,1,0,0,0,9,0
820841919,0,0,0,3,0,0,0,0,3,0
820841920,0,0,0,5,0,0,0,0,5,0
820841921,0,0,0,2,0,0,0,0,2,0
820841922,2,0,0,2,0,0,0,0,4,0
820841923,4,0,0,3,0,28,0,0,35,0
820841924,0,0,0,0,0,0,0,0,0,0
820842001,0,0,0,1,0,0,0,0,1,0
820842002,0,0,0,0,0,0,0,0,0,0
820842003,0,0,0,0,0,0,0,0,0,0
820842004,0,0,0,0,0,4,0,0,4,0
820842005,0,0,0,1,0,0,0,0,1,0
820842006,0,0,0,2,0,0,0,0,2,0
820842007,0,0,0,3,0,0,0,0,3,0
820842008,0,0,0,3,0,0,22,0,25,0
820842009,0,0,0,0,0,6,1,0,7,0
820842010,2,0,0,2,0,0,0,0,4,0
820842011,1,0,0,1,0,0,0,0,2,0
820842012,0,0,0,3,0,3,0,0,6,0
820842013,0,0,0,3,0,0,0,0,3,0
820842014,0,0,0,0,0,6,2,0,8,0
820842015,0,0,0,0,0,0,0,0,0,0
820842016,0,0,0,0,0,0,0,0,0,0
820842017,0,0,0,4,0,0,0,0,4,0
820842101,0,0,0,2,0,13,0,0,15,0
820842102,0,0,0,0,0,0,0,0,0,0
820842103,0,0,0,1,0,0,0,0,1,0
820842104,0,0,0,0,0,0,0,0,0,0
820842105,0,0,0,0,0,0,0,0,0,0
820842106,0,0,0,0,0,0,0,0,0,0
820842107,0,1,0,1,0,4,0,0,6,0
820842108,0,0,0,2,0,0,0,0,2,0
820842109,0,0,0,0,0,0,0,0,0,0
820842110,0,0,0,2,0,0,5,0,7,0
820842111,0,0,0,1,0,12,0,0,13,0
820842112,0,0,0,0,0,0,0,0,0,0
820842113,0,0,0,0,0,0,0,0,0,0
820842114,0,0,0,0,0,0,0,0,0,0
820842115,0,0,0,4,0,0,0,0,4,0
820842116,0,0,0,6,0,0,0,0,6,0
820842117,0,0,0,0,0,0,0,0,0,0
820842201,0,0,0,2,0,0,0,0,2,0
820842202,4,0,0,1,0,0,0,0,5,0
820842203,0,0,0,1,0,0,0,0,1,0
820842204,0,0,0,0,0,0,0,0,0,0
820842205,0,0,0,2,0,0,5,0,7,0
820842206,0,0,0,2,0,0,0,0,2,0
820842207,0,1,0,42,0,0,0,0,43,0
820842208,3,0,0,0,0,0,1,0,4,0
820842209,3,0,0,1,0,12,8,0,24,0
820842210,4,0,0,0,0,3,9,0,16,0
820842211,0,0,0,0,0,0,0,0,0,0
820842212,0,0,0,2,1,0,0,0,3,0
820842213,4,0,0,0,0,0,0,0,4,0
820842301,1,0,0,2,0,14,0,0,17,0
820842302,0,0,0,0,0,1,0,0,1,0
820842303,0,0,0,0,0,0,0,0,0,0
820842304,0,0,0,0,0,0,0,0,0,0
820842305,0,0,0,1,0,0,0,0,1,0
820842306,0,0,0,0,0,0,0,0,0,0
820842307,0,0,0,4,0,0,0,0,4,0
820842308,0,0,0,3,0,0,0,0,3,0
820842309,0,0,0,5,0,0,0,0,5,0
820842310,3,0,0,1,0,0,4,0,8,0
820842311,6,0,0,3,0,0,9,0,18,0
820842312,0,0,0,10,0,0,0,0,10,0
820842313,0,0,0,4,0,0,0,0,4,0
820842314,0,0,0,4,0,0,0,0,4,0
820842315,0,0,0,1,0,0,3,0,4,0
820842316,4,0,0,17,0,0,0,0,21,0
820842317,0,0,0,3,0,0,0,0,3,0
820842318,0,0,0,11,0,0,0,0,11,0
820842319,0,0,0,0,0,0,0,0,0,0
820842320,1,0,0,2,0,0,0,0,3,0
820842321,0,0,0,0,0,0,0,0,0,0
820842322,0,0,0,4,0,0,0,0,4,0
820842323,1,2,0,6,0,9,0,0,18,0
820842324,0,0,0,3,0,0,0,0,3,0
820842401,0,0,0,1,0,0,0,0,1,0
820842402,0,0,0,2,0,0,7,0,9,0
820842403,0,0,0,1,0,0,0,0,1,0
820842404,0,0,0,6,0,17,0,0,23,0
820842405,0,0,0,5,0,0,0,0,5,0
820842406,0,0,0,3,0,0,0,0,3,0
820842407,0,0,0,9,0,0,0,0,9,0
820842408,0,1,0,0,0,0,0,0,1,0
820842409,0,0,0,0,0,0,0,0,0,0
820842410,0,0,0,4,0,0,0,0,4,0
820842411,3,0,0,2,0,0,0,0,5,0
820842412,0,1,0,5,0,0,0,0,6,0
820842413,0,0,0,2,0,0,4,0,6,0
820842414,0,0,0,0,0,0,0,0,0,0
820842415,0,0,0,1,0,0,0,0,1,0
820842416,2,0,0,3,0,0,0,0,5,0
820842417,0,0,0,0,0,0,0,0,0,0
820842418,0,0,0,0,0,3,6,0,9,0
820842419,0,0,0,4,0,0,0,0,4,0
820842501,0,0,0,0,2,0,0,0,2,0
820842502,0,0,0,2,0,0,0,0,2,0
820842503,0,0,0,0,0,0,0,0,0,0
820842504,1,26,4,1,0,12,0,10,54,0
820842505,0,0,0,3,0,0,0,0,3,0
820842506,0,0,0,21,0,0,0,0,21,0
820842507,0,0,0,2,0,0,0,0,2,0
820842508,0,0,0,2,0,25,1,0,28,0
820842509,0,0,0,8,0,0,0,0,8,0
820842510,0,0,0,7,0,0,0,0,7,0
820842511,0,0,0,0,0,0,0,0,0,0
820842512,1,0,0,8,0,0,0,0,9,0
820842513,0,0,0,4,0,0,0,0,4,0
820842514,0,0,0,0,0,0,0,0,0,0
820842515,0,0,0,0,0,0,0,0,0,0
820842516,0,0,0,0,0,0,0,0,0,0
820842601,0,0,0,4,0,15,4,0,23,0
820842602,0,0,0,2,0,0,4,0,6,0
820842603,0,0,0,1,0,0,0,0,1,0
820842604,1,0,0,0,0,7,3,0,11,0
820842605,0,0,0,0,0,0,0,0,0,0
820842606,0,0,0,3,0,0,0,0,3,0
820842607,3,3,0,5,0,26,0,0,37,0
820842608,0,0,0,10,0,10,4,0,24,0
820842609,0,0,0,14,0,0,0,0,14,0
820842610,0,0,0,7,0,0,0,0,7,0
820842611,0,0,0,0,0,7,2,0,9,0
820842612,0,0,0,4,0,0,0,0,4,0
820842613,0,0,0,0,0,0,0,0,0,0
820842614,1,0,0,2,0,0,0,0,3,0
820842615,9,0,0,1,0,12,0,0,22,0
820842616,0,1,0,4,0,0,0,0,5,0
820842617,0,0,0,1,0,0,0,0,1,0
820842618,0,0,0,2,0,0,0,0,2,0
820842619,0,0,0,0,0,0,0,0,0,0
820842620,0,0,0,0,0,0,0,0,0,0
820842621,0,1,0,4,1,2,0,0,8,0
820842622,2,0,0,3,0,0,0,0,5,0
820842623,0,0,0,4,0,0,0,0,4,0
820842701,3,1,0,1,0,0,0,0,5,0
820842702,1,0,0,0,0,0,0,0,1,0
820842703,0,0,0,0,0,0,0,0,0,0
820842704,0,0,0,0,0,0,0,0,0,0
820842705,0,0,0,0,0,0,0,0,0,0
820842706,2,0,0,5,0,5,0,0,12,0
820842707,0,0,0,3,0,0,0,0,3,0
820842708,0,0,0,3,0,0,0,0,3,0
820842709,0,0,0,2,0,0,0,0,2,0
820842710,1,0,0,0,0,0,0,0,1,0
820842711,0,0,0,0,0,0,0,0,0,0
820842712,0,1,0,1,0,0,0,0,2,0
820842713,0,0,0,2,0,0,0,0,2,0
820842714,0,0,0,0,0,0,0,0,0,0
820842715,0,0,0,0,0,0,0,0,0,0
820842716,0,0,0,0,0,0,2,0,2,0
820842717,0,0,0,0,0,16,3,0,19,0
820842718,0,0,0,0,0,0,0,0,0,0
820842719,0,0,0,2,0,7,0,0,9,0
820842720,1,0,0,1,1,0,0,0,3,0
820842721,0,0,0,8,0,0,0,0,8,0
820842722,1,0,0,5,0,0,0,0,6,0
820842801,4,0,0,4,0,0,0,0,8,0
820842802,0,0,0,6,0,0,0,0,6,0
820842803,0,0,0,1,0,4,0,0,5,0
820842804,1,0,0,2,0,12,0,0,15,0
820842805,0,0,0,0,0,0,0,0,0,0
820842806,0,0,0,0,0,0,0,0,0,0
820842807,1,0,0,14,0,0,0,0,15,0
820842808,0,0,0,2,0,0,0,0,2,0
820842809,0,0,0,1,0,0,0,0,1,0
820842810,5,0,0,8,0,0,0,0,13,0
820842811,0,0,0,1,0,0,0,0,1,0
820842812,0,0,0,4,0,0,0,0,4,0
820842813,1,0,0,8,0,0,0,0,9,0
820842814,0,0,0,5,0,0,0,0,5,0
820842815,3,0,0,6,0,5,0,0,14,0
820842816,0,0,0,1,0,0,0,0,1,0
820842817,0,1,0,1,1,0,0,0,3,0
820842818,0,0,0,2,0,0,0,0,2,0
820842819,0,0,0,1,0,0,0,0,1,0
820842820,0,0,0,2,0,0,0,0,2,0
820842821,0,0,0,0,0,0,0,0,0,0
820842822,0,0,0,4,0,0,0,0,4,0
820842823,2,0,0,2,0,0,0,0,4,0
820842824,0,0,0,2,0,0,0,0,2,0
820842825,0,0,0,1,0,0,0,0,1,0
820842901,0,0,0,0,0,26,0,0,26,0
820842902,22,0,0,12,0,0,0,0,34,0
820842903,4,0,0,3,0,4,0,0,11,0
820842904,4,0,0,2,0,0,0,0,6,0
820842905,0,0,0,6,0,4,3,0,13,0
820842906,4,0,0,0,0,7,2,0,13,0
820842907,0,0,0,7,1,0,3,0,11,0
820842908,3,0,0,2,0,14,0,0,19,0
820842909,0,0,0,0,0,0,0,0,0,0
820842910,0,0,0,1,0,0,0,0,1,0
820842911,0,1,0,3,0,0,0,0,4,0
820842912,2,0,0,3,0,0,0,0,5,0
820842913,0,0,0,0,0,0,0,0,0,0
820842914,2,1,0,5,0,0,0,0,8,0
820842915,1,0,0,4,0,5,1,0,11,0
820842916,0,0,0,0,0,0,5,0,5,0
820842917,2,0,0,4,0,0,0,0,6,0
820842918,1,1,0,2,0,2,0,0,6,0
820842919,0,0,0,3,0,0,0,0,3,0
820842920,0,1,0,0,0,0,4,0,5,0
820842921,2,0,0,4,0,0,0,0,6,0
820842922,0,0,0,0,0,0,0,0,0,0
820842923,2,0,0,4,0,0,0,0,6,0
820842924,0,0,0,0,1,0,0,0,1,0
820843001,6,3,0,2,0,0,0,0,11,0
820843002,11,3,1,0,1,0,0,0,16,0
820843003,19,28,2,1,0,1,1,1,53,0
820843004,11,6,2,0,1,0,1,0,21,0
820843005,2,11,0,1,0,0,0,0,14,0
820843006,2,17,0,0,0,0,1,0,20,0
820843007,10,17,1,0,0,0,0,7,35,0
820843008,2,5,0,1,0,0,0,0,8,0
820843009,5,7,0,3,0,0,0,0,15,0
820843010,3,1,1,10,0,0,0,0,15,0
820843011,0,2,0,4,0,0,0,0,6,0
820843012,1,10,0,0,0,0,0,0,11,0
820843013,4,7,0,2,0,0,0,1,14,0
820843014,8,6,3,0,0,0,0,14,31,0
820843101,5,4,0,0,0,0,0,0,9,0
820843102,4,3,0,0,0,0,0,0,7,0
820843103,1,2,0,0,0,0,0,0,3,0
820843104,5,4,0,0,0,0,0,0,9,0
820843105,0,0,0,0,0,0,0,0,0,0
820843106,1,1,0,0,0,0,0,0,2,0
820843107,0,0,0,0,0,0,0,0,0,0
820843108,2,5,1,0,0,0,0,0,8,0
820843109,0,0,0,0,0,0,0,0,0,0
820843110,4,0,0,0,0,0,0,0,4,0
820843111,0,4,0,0,0,0,0,0,4,0
820843112,0,1,0,0,0,0,0,0,1,0
820843113,4,0,0,0,0,0,0,0,4,0
820843114,1,0,0,0,0,0,0,0,1,0
820843115,9,0,0,0,1,0,0,0,10,0
