radio_cens,Casa Tipo A,Casa Tipo B,Casilla,Departamento,Local no construido para habitación,NSA :,Pieza en hotel familiar o pensión,Pieza en inquilinato,Rancho,Total,Vivienda móvil
820845211,271,74,60,0,0,1,0,0,36,441,0
820845212,214,48,23,0,0,0,0,0,0,285,0
820845213,312,20,2,3,0,0,0,0,0,337,0
820845214,303,103,23,2,0,0,0,0,20,451,0
820845301,224,1,1,28,1,0,0,1,0,256,0
820845302,262,13,0,41,0,0,2,0,0,318,0
820845303,277,20,2,35,0,0,0,0,2,336,0
820845304,200,111,35,3,0,0,0,0,27,376,0
820845305,155,22,6,2,0,1,2,0,0,187,0
820845306,34,5,0,347,0,0,0,0,0,386,0
820845307,151,0,0,238,1,0,0,0,0,390,0
820845308,368,27,3,43,2,0,0,0,1,444,0
820845309,290,58,3,4,1,0,0,0,2,358,0
820845310,383,3,2,9,0,1,4,0,2,403,0
820845311,124,0,0,99,0,0,0,0,0,223,0
820845312,274,2,0,36,1,0,1,0,0,314,0
820845313,168,2,0,4,0,2,0,0,0,174,0
820845314,4,1,0,227,0,0,0,0,0,232,0
820845315,7,1,0,292,0,0,0,0,0,300,0
820845316,30,4,1,224,0,0,0,0,0,259,0
820845317,45,13,0,144,0,2,0,0,0,202,0
820845318,54,2,0,480,1,0,0,0,0,537,0
820845319,24,4,3,261,0,0,0,0,0,292,0
820845320,91,0,0,118,0,0,0,0,0,209,0
820845321,6,0,0,195,0,0,0,0,0,201,0
820845322,59,0,0,0,0,0,0,0,0,59,0
820845323,16,0,0,546,0,0,0,0,0,562,0
820845401,121,0,0,13,0,0,0,0,0,134,0
820845402,229,0,0,13,0,0,0,0,0,242,0
820845403,198,0,0,11,0,0,0,0,0,209,0
820845404,275,5,1,25,1,0,0,0,0,307,0
820845405,216,8,0,4,0,0,0,0,0,228,0
820845406,18,59,13,0,0,0,0,0,38,128,0
820845407,123,26,20,2,3,1,1,1,16,192,0
820845408,227,24,13,12,0,0,6,0,18,300,0
820845409,235,10,4,22,3,0,0,2,0,276,0
820845410,152,7,0,3,0,0,3,0,0,165,0
820845411,320,0,1,35,0,2,0,0,0,356,0
820845412,284,2,0,43,0,1,0,0,0,329,0
820845413,164,0,0,33,0,1,0,0,0,197,0
820845414,261,14,0,75,0,1,0,0,0,350,0
820845415,269,2,0,75,0,1,0,0,0,346,0
820845416,269,2,1,13,1,0,0,0,0,286,0
820845417,240,2,0,17,1,2,0,0,0,260,0
820845418,248,4,0,30,1,1,0,0,0,283,0
820845419,158,0,0,12,0,0,0,0,0,170,0
820845501,337,7,2,42,0,2,0,0,0,388,0
820845502,315,23,0,23,0,1,0,0,0,361,0
820845503,271,2,2,2,0,1,0,0,0,277,0
820845504,275,7,11,27,0,1,0,1,2,323,0
820845505,343,31,6,20,4,0,0,5,11,420,0
820845506,229,5,5,7,0,0,0,0,0,246,0
820845507,315,28,4,0,1,0,0,0,0,348,0
820845508,303,124,21,5,0,0,0,0,6,459,0
820845509,262,10,1,5,1,0,0,0,0,279,0
820845510,213,30,3,124,0,1,0,0,4,374,0
820845511,96,31,3,162,1,0,0,0,0,293,0
820845512,264,41,10,0,0,0,0,0,10,325,0
820845513,398,41,5,0,0,0,0,0,1,445,0
820845514,353,48,3,9,0,1,0,1,0,414,0
820845515,206,3,10,6,1,0,0,1,0,227,0
820845516,130,84,8,0,2,0,0,0,48,272,0
820845517,197,30,16,9,0,0,0,0,0,252,0
820845518,154,119,23,2,0,0,0,1,4,303,0
820845519,181,3,3,7,0,1,0,0,1,195,0
820845520,197,14,1,200,0,0,0,0,0,412,0
820845521,220,43,5,0,0,0,0,0,4,272,0
820845522,161,151,63,1,1,0,0,3,59,439,0
820845523,163,7,5,70,0,0,0,0,2,247,0
820845601,0,0,0,25,0,0,0,0,0,25,0
820845602,0,0,1,0,0,2,0,0,0,8,7
820845603,0,0,16,0,0,0,7,0,0,23,0
820845701,63,1,0,0,0,0,0,0,0,64,0
820845702,229,37,2,0,0,0,0,0,5,273,0
820845703,277,19,0,1,0,1,0,0,0,297,0
820845704,245,3,0,0,0,1,0,1,0,249,0
820845705,315,4,1,11,1,1,0,1,1,334,0
820845706,109,2,0,0,0,0,0,0,1,112,0
820845707,208,11,1,0,0,0,0,0,0,220,0
820845708,385,28,1,0,0,1,0,0,1,415,0
820845709,119,16,0,0,0,0,0,0,0,135,0
820845710,381,25,1,0,0,0,0,0,1,408,0
820845711,324,2,0,0,0,0,0,0,0,326,0
820845712,223,39,1,0,0,0,0,0,0,263,0
820845713,266,11,0,2,0,1,0,0,1,280,0
820845714,27,0,0,0,0,0,0,0,0,27,0
820845715,6,5,2,0,0,0,0,0,2,16,1
820845801,23,4,0,0,0,0,0,0,0,27,0
820845802,379,33,4,29,3,0,0,1,3,453,1
820845803,351,20,2,1,2,0,1,0,3,380,0
820845804,21,2,2,4,2,0,0,0,0,31,0
820845805,414,52,0,10,0,0,0,0,0,476,0
820845806,5,2,0,0,0,0,0,0,0,7,0
820845807,359,2,1,32,0,1,3,0,0,397,0
820845901,12,6,0,0,0,0,0,0,0,18,0
820845902,20,4,3,0,1,0,0,0,0,28,0
820845903,7,12,1,0,0,0,0,0,0,20,0
820845904,275,224,20,5,0,1,0,12,13,549,0
820845905,194,228,12,2,0,0,0,1,7,444,0
820845906,78,66,3,41,0,0,0,0,14,203,1
820845907,402,115,47,1,1,0,0,0,5,571,0
820845908,219,46,2,0,0,0,0,0,0,267,0
820845909,216,132,25,5,0,0,0,0,2,380,0
820845910,511,78,9,5,0,0,0,0,8,611,0
820845911,299,98,9,0,0,0,0,0,2,410,2
820845912,378,4,0,12,0,0,0,0,0,394,0
820845913,257,4,0,5,1,3,0,0,0,267,0
820845914,292,9,1,0,0,0,0,2,0,304,0
820845915,172,5,0,2,0,1,0,0,0,179,0
820845916,177,4,1,0,1,1,0,0,0,186,3
820845917,417,103,8,1,0,2,0,0,6,535,0
820845918,401,20,6,10,1,0,0,0,0,438,0
820845919,2,2,0,0,0,1,0,0,0,4,0
820845920,256,30,2,1,0,0,0,0,1,290,0
820845921,255,177,36,0,0,0,0,22,4,494,0
820845922,138,266,21,0,0,0,0,0,5,430,0
820845923,110,296,48,2,0,0,0,0,43,499,0
820845924,257,39,11,0,0,1,0,1,3,311,0
820846001,27,21,1,1,0,0,0,0,2,52,0
820846002,99,37,0,0,0,0,0,0,11,147,0
820846003,12,1,0,0,0,0,0,0,1,14,0
820846004,363,25,0,0,0,0,0,1,0,389,0
820846005,315,50,0,0,0,0,0,0,1,366,0
820846101,165,21,14,6,0,0,0,0,0,206,0
820846102,225,3,0,20,0,1,0,0,0,248,0
820846103,239,12,4,1,0,1,0,0,4,260,0
820846104,224,59,29,6,0,0,0,2,5,325,0
820846105,214,14,4,11,0,0,0,4,0,247,0
820846106,229,7,0,15,0,0,0,0,0,251,0
820846107,266,58,61,10,0,1,1,0,24,420,0
820846108,244,111,22,0,0,0,0,0,12,389,0
820846109,342,111,11,6,0,0,0,2,2,474,0
820846110,404,12,0,3,0,1,0,1,0,420,0
820846111,401,14,2,8,0,2,0,0,0,425,0
820846112,287,51,3,0,0,0,0,0,0,341,0
820846113,246,13,3,24,1,2,0,0,0,287,0
820846114,129,159,40,1,0,0,0,0,23,354,2
820846115,251,205,85,5,0,0,0,0,40,586,0
820846201,155,38,25,0,2,0,0,2,10,232,0
820846202,142,25,8,0,0,0,0,4,2,181,0
820846203,156,15,5,1,0,0,5,0,10,192,0
820846204,227,25,10,1,0,3,10,0,7,280,0
820846205,246,119,18,7,0,0,0,0,22,412,0
820846206,291,103,23,3,0,0,0,0,2,422,0
820846207,355,58,15,19,0,0,0,0,2,449,0
820846208,347,28,8,8,0,0,0,3,4,399,1
820846209,226,83,40,0,0,0,0,0,43,392,0
820846210,220,120,27,0,0,0,0,0,11,378,0
820846211,234,67,4,0,0,0,0,0,4,309,0
820846212,233,73,5,7,0,0,0,3,2,323,0
820846213,392,24,1,8,0,0,0,1,0,426,0
820846214,215,19,4,0,0,0,0,0,0,238,0
820846215,243,10,0,0,0,0,0,0,0,253,0
820846216,318,30,8,1,0,0,0,0,0,357,0
820846217,368,99,6,9,0,1,0,0,3,485,0
820846218,385,99,7,0,0,0,4,4,0,499,0
820846219,260,3,0,24,0,1,0,0,0,287,0
820846220,213,33,5,1,0,0,0,0,0,252,0
820846221,260,36,6,4,3,0,0,0,0,309,0
820846301,172,216,11,0,1,0,0,0,9,409,0
820846302,289,110,9,3,1,1,0,1,3,416,0
820846303,274,106,11,1,0,0,0,1,8,401,0
820846304,152,46,66,0,0,0,0,0,22,286,0
820846305,193,33,7,1,0,0,0,1,0,235,0
820846306,331,62,6,1,0,0,0,0,3,403,0
820846307,311,34,0,0,0,0,0,0,1,346,0
820846308,228,91,53,0,0,0,0,0,7,379,0
820846309,219,102,8,0,0,0,0,2,2,333,0
820846310,292,105,11,0,0,0,0,0,4,412,0
820846311,314,201,33,0,0,0,0,0,17,565,0
820846312,56,135,49,0,0,0,0,0,24,264,0
820846313,200,175,27,0,0,0,0,0,10,412,0
820846401,112,23,4,0,0,0,0,2,1,142,0
820846402,210,77,8,0,0,0,0,0,12,307,0
820846403,176,32,11,0,0,1,0,0,4,223,0
820846404,352,35,1,1,0,0,0,1,0,390,0
820846405,45,16,5,0,0,1,0,0,16,82,0
820846406,161,35,2,0,0,0,0,0,0,198,0
820846501,350,90,13,0,1,0,0,2,5,461,0
820846502,268,24,5,6,0,0,0,1,1,305,0
820846503,515,45,8,4,0,1,0,2,2,576,0
820846504,198,38,3,0,0,1,0,0,5,244,0
820846505,538,72,6,2,0,0,0,1,16,638,3
820846601,236,56,4,0,0,3,0,0,2,298,0
820846602,763,76,5,2,1,1,0,3,14,864,0
820846701,117,15,0,0,0,0,0,0,2,134,0
820846702,12,5,0,0,0,0,0,0,0,17,0
820846703,15,4,0,0,0,0,0,0,0,19,0
820846704,256,12,0,0,1,1,0,0,4,273,0
820846801,130,60,11,0,0,0,0,0,1,202,0
820846802,154,22,3,0,1,1,0,0,5,185,0
820846901,42,18,3,0,0,0,0,0,1,64,0
820846902,330,14,0,0,2,1,0,0,0,346,0
820846903,333,15,5,0,0,0,0,2,2,358,1
820846904,459,117,3,2,0,0,0,1,3,585,0
820846905,184,20,2,0,0,0,0,0,2,209,1
820846906,334,17,3,0,0,0,0,1,2,357,0
820847001,8,0,0,8,0,0,0,0,0,16,0
820847002,179,5,0,0,3,0,0,0,1,188,0
820847101,7,0,0,0,0,0,0,0,0,7,0
820847102,90,4,0,0,0,0,0,0,0,94,0
820847201,46,2,0,0,0,0,0,0,0,48,0
820847202,379,22,1,59,3,1,3,0,3,470,0
820847203,340,13,4,2,0,1,0,0,0,359,0
820847204,194,5,0,0,0,1,0,0,0,199,0
820847205,70,5,0,0,0,0,0,0,1,76,0
820847206,235,17,0,0,0,0,0,0,0,252,0
820847207,317,13,4,2,1,4,0,8,0,345,0
820847301,113,27,2,0,0,0,0,0,3,145,0
820847302,92,14,0,0,0,2,0,0,2,108,0
820847401,82,8,0,0,4,0,2,0,0,96,0
820847402,246,7,9,0,2,0,0,1,2,267,0
820847501,10,0,0,0,0,0,0,0,0,10,0
820847502,11,0,0,0,0,0,0,0,0,12,1
820847503,132,3,0,0,0,0,0,0,0,135,0
820847504,146,5,2,0,1,0,0,0,0,154,0
820847601,23,6,0,0,0,0,0,0,0,29,0
820847602,72,8,0,0,0,1,0,0,1,81,0
820847701,38,16,0,0,0,0,0,0,1,56,1
820847702,37,31,0,0,0,0,0,0,2,70,0
820847703,77,18,5,0,0,2,0,0,0,100,0
820847704,191,33,0,1,1,0,0,0,2,228,0
820847705,305,12,1,0,0,1,0,0,1,320,1
820847706,13,5,0,0,0,0,0,0,0,18,0
820847707,4,0,0,0,0,0,0,0,0,4,0
820847708,330,15,4,5,2,0,0,0,0,356,0
820847709,300,12,3,9,0,0,1,1,0,326,0
820847710,286,18,6,24,1,2,0,1,2,338,0
820847711,330,45,4,0,0,0,0,0,0,379,0
820847712,330,5,1,14,1,1,0,0,3,354,0
820847713,361,19,0,8,0,0,0,0,2,390,0
820847714,225,6,0,0,0,0,3,0,0,234,0
820847715,175,4,0,13,0,0,0,4,0,196,0
820847716,275,7,3,2,0,0,0,0,1,288,0
820847717,216,15,3,8,1,0,0,0,0,243,0
820847718,170,142,125,1,0,0,0,0,40,478,0
820847719,315,10,2,1,0,0,0,0,0,328,0
820847720,356,5,0,15,0,2,0,1,0,377,0
820847721,369,8,0,0,0,0,0,0,1,378,0
820847722,248,2,0,44,0,1,0,1,0,295,0
820847723,421,4,0,30,0,6,0,0,0,455,0
820847724,253,7,0,8,0,1,0,2,0,270,0
820847725,269,5,0,8,0,0,0,1,1,284,0
820847801,9,1,0,0,0,0,0,0,1,11,0
820847802,77,29,0,0,0,0,0,0,3,109,0
820847803,277,7,0,0,0,0,0,0,0,284,0
820847804,309,30,2,0,0,0,0,0,3,344,0
820847805,100,54,4,0,0,0,0,0,6,164,0
820847806,299,21,0,0,0,0,0,1,0,321,0
820847807,311,24,0,0,0,0,0,0,0,335,0
820847901,6,2,0,0,0,0,0,0,0,8,0
820847902,43,0,0,0,0,1,0,0,0,43,0
820847903,16,15,0,0,0,0,0,0,0,31,0
820847904,4,0,0,0,0,0,0,0,0,4,0
820847905,294,18,0,0,0,0,0,0,1,313,0
820847906,306,27,1,0,0,0,0,2,0,336,0
820848001,149,21,1,195,4,1,2,10,0,382,0
820848002,194,5,0,162,0,2,0,0,0,361,0
820848003,132,7,0,190,2,1,21,0,0,352,0
820848004,90,0,0,248,0,0,11,0,0,349,0
820848005,178,0,0,92,0,0,0,7,0,277,0
820848006,127,0,0,87,0,2,0,0,0,214,0
820848007,142,5,1,99,0,1,0,3,0,250,0
820848008,148,2,0,282,0,1,0,0,0,432,0
820848009,140,3,0,224,0,0,0,0,0,367,0
820848010,143,6,0,112,1,1,0,0,0,262,0
820848011,39,7,0,130,0,1,0,0,0,176,0
820848012,89,0,0,99,0,0,0,0,0,188,0
820848013,201,1,0,112,1,0,0,0,0,315,0
820848014,90,33,0,125,0,1,1,0,0,249,0
820848015,152,9,0,87,2,0,0,0,0,250,0
820848016,205,0,0,92,0,0,0,0,0,297,0
820848017,197,0,0,108,0,0,0,0,0,305,0
820848018,169,0,0,54,0,1,0,0,0,223,0
820848019,181,8,0,48,0,0,20,10,0,267,0
820848020,200,13,0,102,1,1,0,1,0,317,0
820848021,154,4,0,77,0,1,0,0,0,235,0
820848022,67,2,0,270,0,2,1,0,0,340,0
820848101,268,0,2,60,0,2,0,1,0,331,0
820848102,183,1,0,63,2,0,0,0,0,249,0
820848103,180,2,0,45,0,0,4,0,0,231,0
820848104,183,4,1,44,0,0,0,0,0,232,0
820848105,183,1,0,31,0,2,9,0,0,224,0
820848106,186,1,0,64,0,0,0,0,0,251,0
820848107,217,2,0,41,0,0,0,0,0,260,0
820848108,196,4,0,33,0,0,0,0,0,233,0
820848109,274,5,0,49,1,0,0,0,0,329,0
820848110,292,11,2,9,0,0,3,1,0,318,0
820848111,175,3,0,30,0,0,10,10,0,228,0
820848112,249,3,1,44,0,0,4,0,0,301,0
820848113,158,5,0,72,0,0,0,0,0,235,0
820848114,171,4,0,38,0,1,0,0,0,213,0
820848115,81,0,0,21,1,2,0,0,0,103,0
820848116,321,0,0,29,0,0,0,0,0,350,0
820848117,228,4,0,39,0,0,0,0,0,271,0
820848118,267,2,0,7,1,0,0,0,0,277,0
820848119,264,27,0,13,1,0,1,0,3,309,0
820848120,212,15,1,37,0,0,0,0,1,266,0
820848121,182,1,1,32,2,0,0,0,0,218,0
820848201,318,59,10,66,0,0,0,3,16,472,0
820848202,139,9,0,231,0,0,0,0,0,379,0
820848203,332,36,5,3,2,0,0,0,2,380,0
820848204,281,45,1,41,0,0,0,3,0,371,0
820848205,35,2,1,288,0,0,0,0,0,326,0
820848206,93,3,1,227,0,0,0,0,0,324,0
820848207,48,8,0,314,0,0,0,0,0,370,0
820848208,240,38,27,163,0,1,0,0,0,468,0
820848209,268,150,34,61,0,2,0,0,66,579,0
820848210,315,121,42,0,0,0,0,0,18,496,0
820848211,335,50,15,5,0,0,0,2,4,411,0
820848212,272,63,8,23,0,1,0,1,0,367,0
820848213,431,27,7,41,1,0,0,2,7,517,1
820848214,372,1,0,14,0,1,0,0,0,387,0
820848215,205,46,26,30,0,0,0,0,3,310,0
820848216,344,3,0,10,0,2,0,0,0,357,0
820848301,330,2,2,18,0,0,0,0,0,352,0
820848302,353,0,0,23,1,0,0,0,0,377,0
820848303,266,2,1,20,0,0,0,0,0,289,0
820848304,331,1,2,22,0,0,0,0,0,356,0
820848305,292,6,1,19,0,0,0,0,2,320,0
820848306,277,4,0,13,0,0,0,0,0,294,0
820848307,265,0,0,24,1,0,0,0,0,290,0
820848308,338,3,11,9,2,0,0,1,0,364,0
820848309,180,6,0,17,0,0,0,0,0,203,0
820848310,193,1,0,11,0,0,0,0,0,205,0
820848311,324,2,1,7,0,0,0,0,0,334,0
820848312,239,3,0,4,0,1,0,0,1,247,0
820848313,218,10,0,19,0,0,0,0,1,248,0
820848314,340,9,0,16,1,1,0,0,0,366,0
820848315,284,2,0,10,1,0,0,0,0,297,0
820848401,135,127,37,0,1,0,1,0,19,320,0
820848402,289,38,6,4,1,1,0,0,4,342,0
820848403,432,18,6,35,0,0,0,0,0,491,0
820848404,488,30,2,0,0,0,0,0,5,525,0
820848405,257,5,3,5,0,1,0,0,0,270,0
820848406,267,2,2,10,1,0,0,0,0,282,0
820848407,118,7,2,38,0,0,0,0,0,165,0
820848408,42,3,0,272,0,0,0,0,0,317,0
820848409,17,2,0,543,0,0,0,0,0,562,0
820848410,220,19,0,315,0,0,0,2,1,557,0
820848411,456,12,0,9,0,0,0,0,0,477,0
820848412,498,36,20,15,0,1,0,0,17,586,0
820848413,260,109,91,0,0,0,0,0,23,483,0
820848414,281,37,0,0,0,0,0,0,0,318,0
820848415,231,21,1,4,0,0,0,0,3,260,0
820848416,7,19,29,0,0,0,0,0,23,78,0
820848501,335,151,27,11,1,0,0,0,26,551,0
820848502,194,194,26,0,0,0,0,1,3,418,0
820848503,240,48,5,21,0,0,0,0,3,317,0
820848504,193,20,1,37,1,0,0,0,1,253,0
820848505,228,4,1,7,2,0,0,0,0,242,0
820848506,208,6,0,6,1,0,0,0,0,221,0
820848507,252,12,6,2,0,0,0,0,3,275,0
820848508,253,10,1,10,0,0,0,0,0,274,0
820848509,184,57,11,5,0,0,0,6,5,268,0
820848510,336,60,9,12,1,0,0,2,1,421,0
820848511,239,20,0,17,0,0,0,0,0,276,0
820848512,335,49,10,28,0,0,0,1,0,423,0
820848513,255,73,6,2,0,0,0,19,0,355,0
820848514,310,63,13,7,2,0,0,2,12,409,0
820848515,237,35,1,4,1,0,0,0,0,278,0
820848516,210,18,3,3,0,0,0,1,0,235,0
820848601,248,24,0,1,0,0,0,0,2,275,0
820848602,431,11,1,15,2,0,0,0,1,461,0
820848603,298,5,1,29,1,0,0,0,1,335,0
820848604,307,11,14,1,0,0,0,0,3,336,0
820848605,317,51,14,15,0,0,0,5,1,403,0
820848606,351,17,4,108,0,0,0,4,0,484,0
820848607,412,60,14,40,1,1,0,4,7,538,0
820848608,268,24,1,10,0,0,0,5,1,309,0
820848609,296,67,5,5,0,0,0,0,0,373,0
820848610,538,100,9,20,0,2,0,0,3,670,0
820848611,303,19,2,0,0,1,0,0,8,332,0
820848701,105,0,0,2,0,0,0,0,0,107,0
820848702,259,5,3,5,1,0,0,0,1,274,0
820848703,183,4,1,71,0,0,0,0,1,260,0
820848704,30,0,1,363,1,0,0,0,0,395,0
820848705,63,8,3,210,0,0,0,3,3,290,0
820848706,44,60,17,397,0,0,0,0,33,551,0
820848707,49,14,7,373,1,0,2,0,6,452,0
820848708,411,14,2,7,0,0,0,0,0,434,0
820848709,296,3,1,24,4,0,0,0,0,328,0
820848710,317,9,0,49,1,0,0,0,0,376,0
820848711,200,20,4,3,0,0,0,0,1,228,0
820848712,212,17,5,8,0,0,0,1,3,246,0
820848713,280,14,3,0,0,0,0,0,0,297,0
820848714,221,13,1,2,0,0,0,0,1,238,0
820848715,198,6,2,1,0,0,0,0,1,208,0
820848801,304,59,24,0,0,0,0,0,7,394,0
820848802,262,70,7,2,1,0,0,0,0,342,0
820848803,229,22,1,20,0,1,0,0,0,272,0
820848804,274,4,1,22,0,1,0,1,2,304,0
820848805,271,16,1,13,0,0,0,1,0,302,0
820848806,268,81,36,0,1,0,0,0,23,409,0
820848807,304,73,76,0,0,0,0,0,22,475,0
820848808,329,2,0,15,0,3,3,0,0,349,0
820848809,259,4,1,2,0,1,0,0,0,266,0
820848810,328,10,1,22,0,0,0,3,0,364,0
820848811,450,6,0,5,0,0,3,2,1,467,0
820848812,287,68,9,3,0,0,0,0,11,378,0
820848813,258,45,1,1,0,1,0,0,0,305,0
820848814,241,27,0,0,1,0,0,0,0,269,0
820848815,192,48,6,15,0,0,0,0,1,262,0
820848816,347,29,2,9,1,0,0,0,0,388,0
820848817,125,122,8,0,0,0,0,0,40,295,0
820848901,240,16,2,4,0,1,0,0,0,262,0
820848902,346,67,8,9,0,0,0,0,4,434,0
820848903,343,94,61,0,0,0,0,0,28,526,0
820848904,219,110,11,0,0,0,0,0,10,350,0
820848905,333,75,2,2,1,0,0,0,0,413,0
820848906,215,2,1,18,0,0,0,0,0,236,0
820848907,227,33,8,0,0,0,0,1,2,271,0
820848908,47,71,20,0,0,0,0,1,16,155,0
820848909,25,20,1,386,0,0,0,0,0,432,0
820848910,420,120,5,6,2,1,0,0,2,555,0
820848911,551,212,36,0,1,0,0,0,2,802,0
820848912,544,147,11,1,0,1,0,4,8,715,0
820849001,188,0,0,0,0,0,0,0,0,188,0
820849002,394,120,5,0,0,1,0,0,4,523,0
820849003,425,39,2,0,1,0,0,0,0,467,0
820849004,280,4,0,6,0,0,0,0,0,290,0
820849005,191,5,0,2,0,0,0,1,0,199,0
820849006,94,5,0,0,0,0,0,0,0,99,0
820849007,475,42,4,0,0,0,0,3,2,526,0
820849008,245,28,0,0,0,0,0,0,0,273,0
820849009,141,1,0,0,0,0,0,0,0,142,0
820849010,296,14,3,0,0,0,0,0,0,313,0
820849011,345,26,1,0,0,0,0,0,1,373,0
820849012,299,25,1,0,0,0,0,0,0,325,0
820849013,204,20,1,7,9,0,0,0,2,243,0
820849501,3,0,0,0,0,0,0,0,0,3,0
820910101,79,116,3,0,0,0,0,0,5,203,0
820910102,327,55,1,0,0,1,0,0,0,383,0
820910103,277,31,0,0,0,2,0,0,0,308,0
820910104,67,70,1,0,0,0,0,0,0,138,0
820910105,85,42,0,1,0,0,0,0,0,131,3
820910106,78,30,0,0,0,0,0,0,0,108,0
820910107,196,50,0,0,6,2,0,0,0,253,1
820910108,71,54,2,0,0,0,0,0,1,128,0
820910109,56,18,1,0,1,0,0,0,0,76,0
820910110,26,20,0,0,0,0,0,0,0,46,0
820910111,49,33,1,0,2,0,0,0,3,88,0
820910112,198,60,0,0,0,0,0,1,3,262,0
820910113,241,71,1,0,0,1,0,3,2,318,0
820910201,39,28,0,0,1,0,0,0,0,68,0
820910202,43,29,0,0,1,0,0,0,3,76,0
820910203,80,56,1,2,6,0,0,0,0,145,0
820910204,39,21,1,0,0,0,0,0,0,61,0
820910205,3,6,0,0,0,0,0,0,1,10,0
820910206,90,41,1,0,0,0,0,0,2,134,0
820910207,31,58,0,0,2,0,0,0,14,105,0
820910208,7,13,1,0,0,0,0,0,0,21,0
820910209,66,24,0,2,0,0,0,0,0,92,0
820910210,32,22,0,0,0,0,0,0,0,54,0
820910211,112,89,0,0,2,0,0,0,2,205,0
820910212,21,15,0,0,0,0,0,0,0,36,0
820910213,10,37,0,0,0,0,0,0,3,50,0
820910214,192,121,0,0,1,0,0,0,6,320,0
820910216,22,7,0,0,0,0,0,0,0,29,0
820910217,89,34,0,0,0,0,0,0,1,125,1
820910218,26,12,0,0,0,0,0,0,1,39,0
820910301,53,23,0,0,0,0,0,0,1,77,0
820910302,253,44,0,1,1,2,0,4,0,303,0
820910303,114,32,0,0,0,0,0,0,4,150,0
820910304,344,135,1,0,0,0,0,0,2,482,0
820910305,140,59,0,0,0,0,0,0,0,199,0
820910306,245,94,3,0,0,0,0,0,14,356,0
820910307,41,53,0,0,1,0,0,0,3,98,0
820910308,262,14,0,3,1,2,0,3,0,283,0
820910309,174,20,0,7,0,0,0,4,1,206,0
820910310,329,31,0,11,3,1,0,0,0,374,0
820910311,150,25,1,9,0,1,0,0,0,185,0
820910312,333,138,0,3,0,2,0,0,8,482,0
820910313,285,21,0,4,0,0,0,0,0,310,0
820910314,258,76,0,0,1,0,0,0,2,337,0
820910315,99,50,0,0,0,0,0,0,0,149,0
820910316,4,0,0,0,0,0,0,0,0,4,0
820910317,474,13,0,6,3,1,0,3,0,499,0
820910318,305,23,0,4,1,1,0,1,1,335,0
820910319,246,30,0,3,0,1,0,0,0,279,0
820910320,168,64,0,3,1,0,0,1,0,237,0
820910321,314,34,0,1,1,0,0,1,0,351,0
820910322,383,39,1,13,0,1,0,1,1,438,0
820910323,206,16,0,2,0,1,0,0,1,225,0
820910401,95,35,0,0,0,0,0,0,0,130,0
820910402,45,35,0,0,0,0,0,0,0,80,0
820910403,100,62,1,0,0,0,0,0,0,163,0
820910404,67,40,0,0,0,0,0,0,1,108,0
820910405,13,10,0,0,1,0,0,0,0,24,0
820910406,15,24,0,0,0,0,0,0,0,39,0
820910407,20,17,0,0,0,0,0,0,0,37,0
820910408,274,52,0,2,0,1,0,1,0,329,0
820910409,130,14,0,1,0,2,0,3,0,148,0
820910410,195,98,0,0,0,0,0,1,0,294,0
820910411,45,32,0,0,0,0,0,0,2,79,0
820910412,12,22,0,0,1,0,0,0,0,35,0
820910413,8,21,0,0,0,0,0,0,1,30,0
820910414,30,13,0,0,0,0,0,0,1,44,0
820910415,50,28,1,0,0,0,0,0,2,81,0
820910501,221,70,3,0,1,1,0,1,0,296,0
820910502,332,13,0,7,0,3,0,0,0,353,1
820910503,180,89,0,0,0,0,0,1,3,273,0
820910504,330,15,0,15,0,5,0,1,0,361,0
820910505,532,119,0,8,0,1,0,2,1,662,0
820910506,317,21,0,1,2,1,0,1,0,342,0
820910507,576,161,1,0,0,4,0,2,4,744,0
820910508,340,175,0,9,0,1,0,3,0,527,0
820910509,310,176,0,0,0,0,0,2,1,489,0
820910510,40,46,0,0,2,0,0,0,0,88,0
820910511,74,65,1,0,0,0,0,0,1,141,0
820910512,92,105,0,0,0,0,0,0,0,198,1
820910513,280,44,0,1,0,1,0,0,0,325,0
820910601,289,189,2,3,1,0,0,0,2,486,0
820910602,253,66,0,2,0,0,0,1,0,322,0
820910603,285,44,0,1,1,3,0,0,0,331,0
820910604,210,13,0,0,0,1,0,0,0,223,0
820910605,228,21,4,9,1,5,0,10,0,273,0
820910606,239,4,0,7,1,1,0,1,0,252,0
820910607,179,12,0,0,1,0,0,0,0,192,0
820910608,220,251,0,1,1,0,0,1,2,476,0
820910609,224,98,2,0,0,0,0,0,1,325,0
820910610,286,137,1,3,0,0,0,1,2,430,0
820910611,313,46,2,4,0,1,0,8,0,373,0
820910612,380,122,3,0,0,0,0,1,4,510,0
820910613,114,81,0,0,0,0,3,0,1,199,0
820910614,218,19,0,4,0,0,0,0,0,241,0
820910615,66,99,6,0,0,0,0,0,5,177,1
820910616,162,12,0,0,0,0,0,1,0,175,0
820980101,15,8,0,0,0,0,0,0,1,24,0
820980102,10,7,0,0,0,0,0,0,2,19,0
820980103,5,2,0,0,0,0,0,0,0,7,0
820980104,8,9,0,0,0,0,0,0,2,19,0
820980105,24,15,0,0,0,0,0,0,2,41,0
820980106,11,7,0,0,0,0,0,0,1,19,0
