radio_cens,Casa Tipo B,Casilla,Departamento,Local no construido para habitación,Pieza en hotel familiar o pensión,Pieza en inquilinato,Rancho,Total,Vivienda móvil
820840803,0,0,0,0,0,0,0,0,0
820840804,0,0,0,0,0,0,0,0,0
820840805,1,0,0,0,0,0,0,1,0
820840806,1,0,0,0,0,0,0,1,0
820840807,3,0,0,0,0,0,0,3,0
820840808,0,0,1,0,0,0,0,1,0
820840809,0,0,0,0,0,0,0,0,0
820840810,0,0,0,0,0,0,0,0,0
820840811,24,32,0,0,0,0,14,70,0
820840901,0,0,0,0,0,0,0,0,0
820840902,0,0,0,0,0,0,0,0,0
820840903,0,0,0,0,0,0,0,0,0
820840904,0,0,0,0,0,0,0,0,0
820840905,0,0,0,0,0,0,0,0,0
820840906,0,0,0,0,0,0,0,0,0
820840907,11,4,0,0,0,0,6,21,0
820840908,5,0,0,0,0,0,0,5,0
820840909,0,0,0,0,0,0,0,0,0
820840910,0,0,0,0,0,0,0,0,0
820840911,0,0,0,0,0,0,0,0,0
820841001,19,3,0,0,0,0,6,28,0
820841002,17,9,0,0,0,0,5,31,0
820841003,5,1,0,0,0,0,0,6,0
820841004,59,1,1,0,0,0,2,63,0
820841005,13,2,0,0,0,0,9,24,0
820841006,14,0,0,0,0,0,4,18,0
820841007,19,1,0,0,6,0,7,33,0
820841008,21,0,0,0,0,0,0,21,0
820841009,12,0,0,0,0,0,2,14,0
820841010,6,0,0,0,0,0,0,6,0
820841011,19,6,0,0,0,1,1,27,0
820841012,7,1,0,0,0,0,0,9,1
820841013,2,2,0,0,0,0,1,5,0
820841014,7,0,0,0,0,0,6,13,0
820841015,0,0,0,0,0,0,1,1,0
820841016,0,0,0,0,0,0,0,0,0
820841017,10,0,0,0,0,0,1,11,0
820841018,6,2,0,0,0,0,1,9,0
820841019,25,8,0,0,0,1,16,50,0
820841020,6,7,0,0,0,0,12,25,0
820841101,0,0,0,0,0,0,0,0,0
820841102,1,0,0,0,0,0,0,1,0
820841103,0,0,0,0,0,0,0,0,0
820841104,0,0,0,0,0,0,0,0,0
820841105,0,0,0,0,0,0,0,0,0
820841106,1,0,0,0,0,0,0,1,0
820841107,28,0,1,0,0,0,0,29,0
820841108,0,0,0,0,0,0,0,0,0
820841109,0,0,0,0,0,0,0,0,0
820841110,0,0,0,0,0,0,0,0,0
820841111,1,0,0,0,0,0,0,1,0
820841112,2,0,0,0,0,0,0,2,0
820841113,1,0,0,0,0,0,0,1,0
820841114,20,11,0,0,0,0,0,31,0
820841115,0,0,0,0,0,0,0,0,0
820841116,0,0,0,0,0,0,0,0,0
820841117,0,0,0,0,0,0,0,0,0
820841118,0,0,0,0,0,0,0,0,0
820841119,1,0,0,0,0,0,0,1,0
820841201,6,0,0,0,0,0,0,6,0
820841202,6,0,0,0,0,0,0,6,0
820841203,1,1,0,0,0,0,0,2,0
820841204,5,0,0,0,0,0,0,5,0
820841205,11,0,0,0,0,0,0,11,0
820841206,12,4,0,0,0,0,4,20,0
820841207,1,0,0,0,0,0,0,1,0
820841208,0,0,0,0,0,0,0,0,0
820841209,5,1,0,0,0,0,4,10,0
820841210,1,0,0,0,0,1,0,2,0
820841211,7,0,1,0,0,0,0,8,0
820841212,0,0,0,0,0,0,0,0,0
820841213,0,0,0,0,0,0,0,0,0
820841214,0,0,1,0,0,0,0,1,0
820841215,2,0,0,0,0,0,0,2,0
820841216,9,0,0,0,0,0,0,9,0
820841217,2,3,0,0,0,0,0,5,0
820841218,4,3,0,0,0,0,0,7,0
820841219,4,1,0,0,0,0,0,5,0
820841220,11,0,0,0,0,0,0,11,0
820841221,4,0,0,0,0,0,1,5,0
820841301,0,0,0,0,0,0,1,1,0
820841302,18,0,0,0,0,0,4,22,0
820841303,9,2,0,0,0,0,1,12,0
820841304,27,11,0,0,0,0,16,54,0
820841305,0,0,0,0,0,0,0,0,0
820841306,14,1,0,0,0,0,0,15,0
820841307,0,3,0,0,0,0,0,3,0
820841308,2,0,0,0,0,0,0,2,0
820841309,0,0,0,0,0,0,0,0,0
820841310,0,0,0,0,0,0,0,0,0
820841311,0,0,0,0,0,0,0,0,0
820841312,0,0,0,0,0,0,0,0,0
820841313,0,0,1,0,0,0,0,1,0
820841314,4,1,0,0,0,0,0,5,0
820841401,1,0,0,0,0,1,0,2,0
820841402,0,0,0,0,0,0,0,0,0
820841403,0,0,0,0,0,0,0,0,0
820841404,0,0,0,0,0,0,0,0,0
820841405,2,0,0,0,0,0,0,2,0
820841406,1,0,0,0,0,0,0,1,0
820841407,0,0,0,0,0,0,0,0,0
820841408,1,0,0,0,0,0,0,1,0
820841409,0,0,0,0,0,0,0,0,0
820841410,0,0,0,0,0,0,0,0,0
820841411,0,0,0,0,0,0,0,0,0
820841501,0,0,0,0,0,0,0,0,0
820841502,1,0,0,0,0,0,0,1,0
820841503,1,0,0,0,0,0,0,1,0
820841504,0,0,0,0,0,0,0,0,0
820841505,0,0,0,0,0,0,0,0,0
820841506,0,0,0,0,0,0,0,0,0
820841507,0,0,0,0,0,0,0,0,0
820841508,3,0,0,0,0,0,0,3,0
820841509,3,1,0,0,0,3,1,8,0
820841601,0,0,0,0,0,0,0,0,0
820841602,0,0,0,0,0,0,0,0,0
820841603,0,0,0,0,0,0,0,0,0
820841604,0,0,0,0,0,0,0,0,0
820841605,0,0,0,0,0,0,0,0,0
820841606,3,0,0,0,0,0,0,3,0
820841607,0,0,0,0,0,0,0,0,0
820841608,2,0,0,0,0,0,0,2,0
820841609,0,0,0,0,0,0,0,0,0
820841610,0,0,0,0,0,0,0,0,0
820841611,8,0,6,0,0,0,0,14,0
820841612,0,0,0,0,0,0,0,0,0
820841701,0,0,0,6,0,0,1,8,1
820841702,0,0,0,0,0,4,0,4,0
820841703,0,0,0,0,0,0,0,0,0
820841704,0,0,1,0,0,11,0,12,0
820841705,15,0,7,0,0,0,0,22,0
820841706,2,0,4,0,0,0,0,6,0
820841707,0,0,0,0,0,0,0,0,0
820841708,0,0,0,0,0,0,0,0,0
820841709,0,0,0,0,0,0,0,0,0
820841710,0,0,0,0,1,0,0,1,0
820841711,0,0,0,0,0,0,0,0,0
820841712,0,0,0,0,0,0,0,0,0
820841713,0,0,0,0,0,0,0,0,0
820841714,0,0,0,0,0,0,0,0,0
820841715,0,0,0,0,0,0,0,0,0
820841716,7,0,6,0,0,0,0,13,0
820841717,1,0,0,0,0,0,0,1,0
820841718,1,0,0,0,0,0,0,1,0
820841719,0,0,0,0,0,0,0,0,0
820841801,1,0,0,0,0,0,0,1,0
820841802,0,0,0,0,0,0,0,0,0
820841803,0,0,0,0,0,0,0,0,0
820841804,0,0,0,0,0,0,0,0,0
820841805,0,0,3,0,0,0,0,3,0
820841806,0,0,0,0,0,0,0,0,0
820841807,0,0,0,0,0,0,0,0,0
820841808,0,0,0,0,0,0,0,0,0
820841809,0,0,0,0,0,0,0,0,0
820841810,0,0,0,0,0,0,0,0,0
820841811,0,0,0,0,0,0,0,0,0
820841812,0,0,0,0,0,0,0,0,0
820841813,0,0,15,0,0,0,0,15,0
820841814,0,0,0,0,0,0,0,0,0
820841815,0,0,0,0,0,0,0,0,0
820841816,0,0,0,0,0,0,0,0,0
820841817,0,0,0,0,0,0,0,0,0
820841818,0,0,0,0,0,0,0,0,0
820841901,0,0,0,0,0,0,0,0,0
820841902,0,0,0,0,0,0,0,0,0
820841903,0,0,0,0,0,0,0,0,0
820841904,0,0,0,0,0,0,0,0,0
820841905,0,0,0,0,0,0,0,0,0
820841906,0,0,1,0,0,0,0,1,0
820841907,1,0,0,0,0,0,0,1,0
820841908,0,0,0,0,0,0,0,0,0
820841909,0,0,0,0,0,0,0,0,0
820841910,0,0,0,0,0,0,0,0,0
820841911,0,0,0,0,0,0,0,0,0
820841912,0,0,1,0,0,0,0,1,0
820841913,0,0,0,0,0,1,0,1,0
820841914,0,0,0,0,0,0,0,0,0
820841915,0,0,1,0,7,0,0,8,0
820841916,0,0,1,0,0,0,0,1,0
820841917,0,0,0,0,0,0,0,0,0
820841918,0,0,0,0,0,0,0,0,0
820841919,0,0,0,0,0,0,0,0,0
820841920,0,0,0,0,0,0,0,0,0
820841921,0,0,0,0,0,0,0,0,0
820841922,0,0,0,0,0,0,0,0,0
820841923,0,0,0,0,0,0,0,0,0
820841924,0,0,0,0,0,0,0,0,0
820842001,0,0,0,0,0,0,0,0,0
820842002,0,0,0,0,0,0,0,0,0
820842003,0,0,0,0,0,0,0,0,0
820842004,0,0,0,0,0,0,0,0,0
820842005,0,0,0,0,0,0,0,0,0
820842006,0,0,0,0,0,0,0,0,0
820842007,0,0,0,0,0,0,0,0,0
820842008,0,0,0,0,0,0,0,0,0
820842009,0,0,0,0,0,0,0,0,0
820842010,0,0,0,0,0,0,0,0,0
820842011,0,0,0,0,0,0,0,0,0
820842012,0,0,0,0,0,0,0,0,0
820842013,0,0,0,0,0,0,0,0,0
820842014,0,0,0,0,0,0,0,0,0
820842015,0,0,0,0,0,0,0,0,0
820842016,0,0,0,0,0,0,0,0,0
820842017,0,0,3,0,0,0,0,3,0
820842101,0,0,1,0,0,0,0,1,0
820842102,0,0,5,0,0,0,0,5,0
820842103,3,0,12,0,0,0,0,15,0
820842104,0,0,4,0,0,0,0,4,0
820842105,0,0,0,0,0,0,0,0,0
820842106,0,0,0,0,0,0,0,0,0
820842107,0,0,50,0,0,0,0,50,0
820842108,0,0,2,0,0,0,0,2,0
820842109,0,0,9,0,0,0,0,9,0
820842110,0,0,0,0,0,0,0,0,0
820842111,0,0,0,0,0,0,0,0,0
820842112,0,0,14,0,0,0,0,14,0
820842113,0,0,0,0,0,0,0,0,0
820842114,0,0,20,0,0,0,0,20,0
820842115,0,0,0,0,0,0,0,0,0
820842116,0,0,0,0,0,0,0,0,0
820842117,0,0,0,0,0,0,0,0,0
820842201,0,0,0,0,0,0,0,0,0
820842202,0,0,0,0,30,0,0,30,0
820842203,0,0,8,0,0,0,0,8,0
820842204,4,0,0,0,0,0,0,4,0
820842205,0,0,0,0,0,0,0,0,0
820842206,0,0,0,0,0,0,0,0,0
820842207,0,0,0,0,0,0,0,0,0
820842208,0,0,0,0,0,0,0,0,0
820842209,0,0,1,0,0,0,0,1,0
820842210,0,0,0,0,0,0,0,0,0
820842211,0,0,6,0,0,0,0,6,0
820842212,0,0,5,0,0,0,0,5,0
820842213,0,0,0,0,0,0,0,0,0
820842301,0,0,0,0,16,1,0,17,0
820842302,0,0,0,0,0,0,0,0,0
820842303,0,0,0,0,0,0,0,0,0
820842304,0,0,0,0,0,0,0,0,0
820842305,0,0,0,0,0,0,0,0,0
820842306,0,0,0,0,0,0,0,0,0
820842307,0,0,0,0,0,0,0,0,0
820842308,0,0,0,0,0,0,0,0,0
820842309,0,0,0,0,0,0,0,0,0
820842310,0,0,0,0,0,0,0,0,0
820842311,0,0,0,0,0,0,0,0,0
820842312,0,0,0,0,0,0,0,0,0
820842313,0,0,4,0,0,0,0,4,0
820842314,0,0,0,0,0,0,0,0,0
820842315,1,0,9,0,0,0,0,10,0
820842316,0,0,0,0,0,0,0,0,0
820842317,0,0,0,0,0,0,0,0,0
820842318,1,0,24,0,0,0,0,25,0
820842319,0,0,0,0,0,0,0,0,0
820842320,0,0,0,0,0,0,0,0,0
820842321,0,0,0,0,0,0,0,0,0
820842322,0,0,0,0,0,0,0,0,0
820842323,0,0,0,0,0,0,0,0,0
820842324,0,0,0,0,0,0,0,0,0
820842401,0,0,0,0,0,0,0,0,0
820842402,0,0,0,0,0,0,0,0,0
820842403,0,0,1,0,0,0,0,1,0
820842404,0,0,0,0,0,0,0,0,0
820842405,0,0,0,0,0,0,0,0,0
820842406,0,0,0,0,0,0,0,0,0
820842407,0,0,0,0,0,0,0,0,0
820842408,0,0,0,0,0,0,0,0,0
820842409,0,0,0,0,0,0,0,0,0
820842410,0,0,0,0,0,0,0,0,0
820842411,0,0,0,0,0,0,0,0,0
820842412,0,0,0,0,0,0,0,0,0
820842413,0,0,0,0,0,0,0,0,0
820842414,0,0,0,0,0,0,0,0,0
820842415,0,0,0,0,0,0,0,0,0
820842416,0,0,0,0,0,0,0,0,0
820842417,0,0,0,0,0,0,0,0,0
820842418,0,0,0,0,0,0,0,0,0
820842419,0,0,0,0,0,0,0,0,0
820842501,0,0,0,0,0,0,0,0,0
820842502,0,0,0,0,0,0,0,0,0
820842503,0,0,0,0,0,0,0,0,0
820842504,2,0,0,0,0,0,1,3,0
820842505,0,0,0,0,0,0,0,0,0
820842506,0,0,0,0,0,0,0,0,0
820842507,0,0,0,0,0,0,0,0,0
820842508,0,0,0,0,6,9,0,15,0
820842509,0,0,0,0,0,0,0,0,0
820842510,0,0,0,0,0,0,0,0,0
820842511,0,0,0,0,0,0,0,0,0
820842512,1,0,0,1,0,0,0,2,0
820842513,0,0,0,4,0,0,0,4,0
820842514,0,0,0,0,0,0,0,0,0
820842515,0,0,0,0,0,0,0,0,0
820842516,0,0,0,0,0,0,0,0,0
820842601,0,0,0,0,0,1,0,1,0
820842602,0,0,0,0,0,0,0,0,0
820842603,0,0,0,0,0,0,0,0,0
820842604,1,0,0,0,2,0,0,3,0
820842605,0,0,0,0,0,0,0,0,0
820842606,0,0,0,0,0,0,0,0,0
820842607,0,0,0,0,0,0,0,0,0
820842608,0,0,0,0,0,0,0,0,0
820842609,0,0,0,0,0,0,0,0,0
820842610,0,0,0,0,0,0,0,0,0
820842611,0,0,0,0,0,0,0,0,0
820842612,0,0,2,0,0,0,0,2,0
820842613,0,0,0,0,0,0,0,0,0
820842614,0,0,0,0,0,0,0,0,0
820842615,0,0,0,0,0,0,0,0,0
820842616,0,0,1,0,0,0,0,1,0
820842617,0,0,0,0,0,0,1,1,0
820842618,0,0,1,0,0,0,0,1,0
820842619,0,0,0,0,0,0,0,0,0
820842620,0,0,0,0,0,0,0,0,0
820842621,0,0,0,0,0,0,0,0,0
820842622,0,0,0,0,0,0,0,0,0
820842623,0,0,0,0,0,0,0,0,0
820842701,0,0,0,0,0,0,0,0,0
820842702,0,0,0,0,0,0,0,0,0
820842703,1,0,0,0,0,0,0,1,0
820842704,0,0,0,0,0,0,0,0,0
820842705,0,0,0,0,0,0,0,0,0
820842706,0,0,0,0,0,0,0,0,0
820842707,0,0,0,0,0,0,0,0,0
820842708,0,0,0,0,0,0,0,0,0
820842709,0,0,0,0,0,0,0,0,0
820842710,0,0,0,0,0,0,0,0,0
820842711,0,0,0,0,0,0,0,0,0
820842712,0,0,0,0,0,0,0,0,0
820842713,0,0,0,0,0,0,0,0,0
820842714,0,0,0,0,0,0,0,0,0
820842715,0,0,0,0,0,0,0,0,0
820842716,0,0,0,0,0,0,0,0,0
820842717,0,0,0,0,0,0,0,0,0
820842718,0,0,0,0,0,0,0,0,0
820842719,0,0,0,0,0,0,0,0,0
820842720,0,0,0,0,0,0,0,0,0
820842721,0,0,0,0,0,0,0,0,0
820842722,0,0,0,0,0,0,0,0,0
820842801,0,0,0,0,0,0,0,0,0
820842802,0,0,0,0,0,0,0,0,0
820842803,1,0,2,0,0,0,0,3,0
820842804,0,0,0,0,0,0,0,0,0
820842805,0,0,0,0,0,0,0,0,0
820842806,0,0,0,0,0,0,0,0,0
820842807,0,0,0,0,0,0,0,0,0
820842808,0,0,0,0,0,0,0,0,0
820842809,0,0,0,0,0,0,0,0,0
820842810,4,0,9,0,0,0,0,13,0
820842811,0,0,0,0,0,0,0,0,0
820842812,0,0,0,0,0,0,0,0,0
820842813,0,0,0,0,0,0,0,0,0
820842814,0,0,0,0,0,0,0,0,0
820842815,0,0,0,0,0,0,0,0,0
820842816,0,0,0,0,0,0,0,0,0
820842817,0,0,0,0,0,0,0,0,0
820842818,0,0,0,0,0,0,0,0,0
820842819,0,0,0,0,0,0,0,0,0
820842820,0,0,0,0,0,0,0,0,0
820842821,0,0,0,0,0,0,0,0,0
820842822,0,0,0,0,0,0,0,0,0
820842823,0,0,0,0,0,0,0,0,0
820842824,0,0,1,0,0,0,0,1,0
820842825,0,0,0,0,0,0,0,0,0
820842901,0,0,0,0,0,0,0,0,0
820842902,0,0,0,0,0,0,0,0,0
820842903,0,0,1,0,0,0,0,1,0
820842904,0,0,0,0,0,0,0,0,0
820842905,0,0,0,0,0,0,0,0,0
820842906,0,0,0,0,0,0,0,0,0
820842907,0,0,0,0,0,0,0,0,0
820842908,0,0,0,0,0,0,0,0,0
820842909,0,0,0,0,0,0,0,0,0
820842910,0,0,0,0,0,0,0,0,0
820842911,0,0,0,0,0,0,0,0,0
820842912,0,0,0,0,0,0,0,0,0
820842913,0,0,0,0,0,0,0,0,0
820842914,0,0,0,0,0,0,0,0,0
820842915,0,0,0,0,0,0,0,0,0
820842916,0,0,0,0,0,0,0,0,0
820842917,0,0,0,0,0,0,0,0,0
820842918,12,0,0,0,0,0,0,12,0
820842919,8,0,4,0,0,0,0,12,0
820842920,0,0,0,0,0,0,0,0,0
820842921,0,0,0,1,0,0,0,1,0
820842922,0,0,0,0,0,0,0,0,0
820842923,0,0,0,0,0,0,0,0,0
820842924,1,0,1,0,0,0,0,2,0
820843001,3,0,0,0,0,0,0,3,0
820843002,13,0,0,0,0,0,0,13,0
820843003,11,1,0,0,0,0,0,12,0
820843004,1,0,0,0,0,0,0,1,0
820843005,1,0,0,0,0,0,0,1,0
820843006,3,0,1,0,0,0,0,4,0
820843007,4,0,0,0,0,0,3,7,0
820843008,0,0,0,0,0,0,0,0,0
820843009,1,0,0,0,0,0,0,1,0
820843010,1,0,0,0,0,0,0,1,0
820843011,0,0,0,0,0,0,0,0,0
820843012,3,0,0,0,0,0,0,3,0
820843013,4,0,1,0,0,0,0,5,0
820843014,1,1,0,0,0,1,2,5,0
820843101,0,0,0,0,0,0,0,0,0
820843102,8,0,0,0,0,0,0,8,0
820843103,1,0,0,0,0,0,0,1,0
820843104,0,0,0,0,0,0,0,0,0
820843105,0,0,0,0,0,0,0,0,0
820843106,1,0,0,0,0,0,0,1,0
820843107,0,0,0,0,0,0,0,0,0
820843108,2,0,0,0,0,0,0,2,0
820843109,0,0,0,0,0,0,0,0,0
820843110,29,1,1,0,0,0,0,31,0
820843111,8,0,2,0,0,0,0,10,0
820843112,0,0,0,0,0,0,0,0,0
820843113,0,0,0,0,0,0,0,0,0
820843114,0,0,0,0,0,0,0,0,0
820843115,0,0,0,0,0,0,0,0,0
820843116,1,0,0,0,0,0,0,1,0
820843117,0,0,0,0,0,0,0,0,0
820843118,3,0,0,0,0,0,0,3,0
820843119,0,0,0,0,0,0,0,0,0
820843120,0,0,0,0,0,0,0,0,0
820843121,3,0,0,0,0,0,0,3,0
820843201,0,0,1,0,0,0,0,1,0
820843202,0,0,0,0,0,0,0,0,0
820843203,2,0,0,0,0,0,0,2,0
820843204,0,0,0,0,0,0,0,0,0
820843205,1,0,0,0,0,0,0,1,0
820843206,4,0,0,0,0,0,0,4,0
820843207,4,0,0,0,0,0,1,5,0
820843208,23,6,0,0,0,0,2,31,0
820843209,2,0,0,0,0,0,0,2,0
820843210,9,2,3,0,0,0,0,14,0
820843211,1,0,0,0,0,0,0,1,0
820843212,3,0,0,0,0,0,0,3,0
820843213,39,0,0,0,0,0,0,39,0
820843214,21,0,0,0,0,0,0,21,0
820843215,2,1,0,0,0,0,0,3,0
820843301,3,1,0,0,0,0,0,4,0
820843302,1,0,0,0,0,1,1,3,0
820843303,6,0,0,0,0,0,0,6,0
820843304,1,0,0,0,0,0,0,1,0
820843305,1,0,0,0,0,0,0,1,0
820843306,0,1,0,0,0,0,0,1,0
820843307,2,1,0,0,0,0,0,3,0
820843308,0,0,0,0,0,0,0,0,0
820843309,1,0,0,0,0,0,0,1,0
820843310,7,0,0,0,0,0,0,7,0
820843311,6,2,0,0,0,0,0,8,0
820843312,3,0,0,0,0,0,0,3,0
820843313,0,0,0,0,0,0,0,0,0
820843314,4,0,0,0,0,1,0,5,0
820843315,13,7,0,0,0,1,5,26,0
820843316,2,3,0,0,0,0,0,5,0
820843317,7,0,0,0,0,0,1,8,0
820843318,31,5,0,0,0,0,4,40,0
820843319,1,0,0,0,0,0,0,1,0
820843401,8,5,0,0,0,0,6,19,0
820843402,14,1,0,0,0,0,1,16,0
820843403,1,0,0,0,0,0,0,1,0
820843404,6,1,0,0,0,0,0,7,0
820843405,0,0,0,0,0,0,0,0,0
820843406,1,0,0,0,0,0,0,1,0
820843407,0,0,0,0,0,0,0,0,0
820843408,6,0,1,0,0,0,0,7,0
820843409,0,0,4,0,0,0,0,4,0
820843410,0,0,0,0,0,0,0,0,0
820843411,0,0,0,0,0,0,0,0,0
820843412,0,0,0,0,0,0,0,0,0
820843413,0,0,0,0,0,0,0,0,0
820843414,2,0,0,0,0,0,0,2,0
820843415,1,0,0,0,0,0,0,1,0
820843416,22,1,0,0,0,0,7,30,0
820843417,12,0,0,0,0,0,0,12,0
820843418,0,0,0,0,0,0,0,0,0
820843419,7,0,0,0,0,0,0,7,0
820843501,4,2,0,0,0,0,0,6,0
820843502,4,0,0,0,0,0,0,4,0
820843503,0,0,0,0,0,0,0,0,0
820843504,0,0,0,0,0,0,0,0,0
820843505,0,0,0,0,0,0,0,0,0
820843506,0,0,0,0,0,0,0,0,0
820843507,0,0,0,0,0,0,0,0,0
820843508,2,0,0,0,0,0,1,3,0
820843509,0,0,0,0,0,0,1,1,0
820843510,13,0,0,0,0,0,1,14,0
820843511,4,1,0,0,0,0,0,5,0
820843512,12,1,0,0,0,0,1,14,0
820843513,0,0,0,0,0,0,0,0,0
820843514,12,1,1,0,0,0,1,15,0
820843515,1,0,1,0,0,0,0,2,0
820843516,11,8,0,0,0,0,4,23,0
820843517,20,10,0,0,0,0,7,37,0
820843601,0,0,0,0,0,0,0,0,0
820843602,0,0,0,0,0,0,0,0,0
820843603,1,0,0,0,0,0,0,1,0
820843604,20,0,0,0,0,0,0,20,0
820843605,0,0,0,0,0,0,0,0,0
820843606,0,0,0,0,0,0,0,0,0
820843607,0,0,0,0,0,0,0,0,0
820843608,0,0,0,0,0,0,0,0,0
820843609,0,0,0,0,0,0,0,0,0
820843610,0,0,0,0,0,0,0,0,0
820843611,0,0,0,0,0,0,0,0,0
820843612,0,0,4,0,0,0,0,4,0
820843613,1,0,0,0,0,0,0,1,0
820843614,0,0,0,0,0,0,0,0,0
820843615,0,0,0,0,0,0,0,0,0
820843616,0,0,0,0,0,0,0,0,0
820843617,0,0,0,0,0,0,0,0,0
820843618,0,0,0,0,0,0,0,0,0
820843619,0,0,0,0,0,0,0,0,0
820843701,0,0,0,0,0,0,0,0,0
820843702,6,0,1,0,0,0,0,7,0
820843703,0,0,0,0,0,0,0,0,0
820843704,1,0,0,0,0,0,0,1,0
820843705,8,0,12,0,0,0,0,20,0
820843706,0,0,0,0,0,0,0,0,0
820843707,0,0,0,0,0,0,0,0,0
820843708,0,0,0,0,0,0,0,0,0
820843709,0,0,0,0,0,0,0,0,0
820843710,0,0,0,0,0,0,0,0,0
820843711,0,0,0,0,0,0,0,0,0
820843712,3,0,0,0,0,0,0,3,0
820843713,0,0,0,0,0,0,0,0,0
820843714,0,0,0,0,0,0,0,0,0
820843715,0,0,0,0,0,0,0,0,0
820843716,0,0,0,0,0,0,0,0,0
820843801,0,0,0,0,0,0,0,0,0
820843802,0,0,0,0,0,0,0,0,0
820843803,0,0,0,0,2,0,0,2,0
820843804,0,0,0,0,0,0,0,0,0
820843805,0,0,0,0,0,0,0,0,0
820843806,0,0,0,0,0,0,0,0,0
820843807,0,0,1,0,0,0,0,1,0
820843808,0,0,0,0,0,0,0,0,0
820843809,0,0,0,0,0,0,0,0,0
820843810,0,1,0,0,0,0,0,1,0
820843811,1,0,1,0,0,0,0,2,0
820843812,2,0,0,0,0,0,0,2,0
820843813,0,0,0,0,0,0,0,0,0
820843814,0,0,0,0,0,0,0,0,0
820843815,0,0,0,0,0,0,0,0,0
820843901,0,0,0,0,0,0,0,0,0
820843902,0,0,1,0,0,0,0,1,0
820843903,0,0,0,0,0,0,0,0,0
820843904,0,0,0,0,0,0,0,0,0
820843905,0,0,0,0,0,0,0,0,0
820843906,0,0,0,0,0,0,0,0,0
820843907,0,0,0,0,0,0,0,0,0
820843908,0,0,1,0,0,0,0,1,0
820843909,0,0,0,0,0,0,0,0,0
820843910,0,0,0,0,0,0,0,0,0
820843911,0,0,0,0,0,0,0,0,0
820843912,0,0,0,0,0,0,0,0,0
820843913,1,0,0,0,0,0,0,1,0
820843914,0,0,0,0,0,0,0,0,0
820843915,0,0,0,0,0,0,0,0,0
820843916,0,0,0,0,0,0,0,0,0
820843917,0,0,0,0,0,0,0,0,0
820843918,0,0,0,0,0,0,0,0,0
820843919,0,0,0,0,0,0,0,0,0
820843920,0,0,0,0,0,0,0,0,0
820844001,5,0,0,0,0,0,0,5,0
820844002,0,0,0,0,0,0,0,0,0
820844003,0,0,0,0,0,0,0,0,0
820844004,2,0,0,0,0,0,2,4,0
820844005,21,5,0,0,0,0,1,27,0
820844006,0,0,0,0,0,0,0,0,0
820844007,0,0,0,0,0,0,0,0,0
820844008,1,0,0,0,0,0,0,1,0
820844009,4,0,0,0,0,3,0,7,0
820844010,0,0,0,0,0,0,1,1,0
820844011,1,1,1,0,0,0,1,4,0
820844012,0,0,0,0,0,0,0,0,0
820844013,4,0,0,0,0,0,0,4,0
820844014,0,0,0,0,0,0,0,0,0
820844015,0,0,0,0,0,0,0,0,0
820844101,1,1,0,0,0,0,0,2,0
820844102,0,1,0,0,0,0,1,2,0
820844103,3,1,0,0,0,0,0,4,0
820844104,0,0,0,0,0,0,0,0,0
820844105,0,0,0,0,0,0,0,0,0
820844106,2,0,0,0,0,0,0,2,0
820844107,2,0,0,0,0,0,0,2,0
820844108,2,0,0,0,0,0,0,2,0
820844109,0,0,0,0,0,0,2,2,0
820844110,6,0,1,0,0,0,0,7,0
820844111,4,0,0,0,0,0,0,4,0
820844112,4,0,1,0,0,0,0,5,0
820844201,0,0,0,0,0,0,0,0,0
820844202,2,0,0,0,0,0,0,2,0
820844203,3,16,0,0,0,0,7,26,0
820844204,2,0,0,0,0,0,1,3,0
820844205,4,2,0,0,0,0,1,7,0
820844206,3,0,0,0,0,0,0,3,0
820844207,1,0,1,0,0,0,2,4,0
820844208,12,0,0,0,0,0,1,13,0
820844209,3,0,0,0,0,0,0,3,0
820844210,1,0,1,0,0,0,0,2,0
820844211,9,3,0,0,0,0,0,13,1
820844212,2,0,0,0,0,0,0,2,0
820844213,1,0,0,0,0,0,0,1,0
820844214,0,0,0,0,0,0,0,0,0
820844301,0,0,0,0,0,0,0,0,0
820844302,0,0,0,0,0,0,0,0,0
820844303,0,0,0,0,0,0,0,0,0
820844304,0,0,0,0,0,0,0,0,0
820844305,0,0,0,0,0,0,0,0,0
820844306,0,0,0,0,0,0,0,0,0
820844307,0,0,0,0,0,0,0,0,0
820844308,0,0,0,0,0,0,0,0,0
820844309,0,0,0,0,0,0,0,0,0
820844310,1,0,0,0,0,0,0,1,0
820844311,0,1,0,0,0,0,0,1,0
820844312,0,0,0,0,0,0,0,0,0
820844313,0,0,0,0,0,0,0,0,0
820844314,0,0,0,0,0,0,0,0,0
820844401,0,0,0,0,0,0,0,0,0
820844402,0,0,0,0,0,0,0,0,0
820844403,0,1,0,0,0,0,0,1,0
820844404,1,0,0,0,0,0,0,1,0
820844405,30,0,0,0,0,0,0,30,0
820844406,0,0,0,0,0,0,0,0,0
820844407,0,0,0,0,0,0,0,0,0
820844408,0,0,0,0,0,0,0,0,0
820844409,0,0,0,0,0,0,0,0,0
820844410,0,0,0,0,0,0,0,0,0
820844411,0,0,0,0,0,0,0,0,0
820844412,0,0,0,0,0,0,0,0,0
820844413,0,0,0,0,0,0,0,0,0
820844414,24,0,0,0,0,0,0,24,0
820844415,0,0,0,0,0,0,0,0,0
